Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
30,James,Franck,Germany,DE,Hamburg,male,1925,Physics,"""for their discovery of the laws governing the impact of an electron upon an atom""",Goettingen University,Göttingen,Germany,51.10627344,10.38171087
60,Frits,Zernike,the Netherlands,NL,Amsterdam,male,1953,Physics,"""for his demonstration of the phase contrast method especially for his invention of the phase contrast microscope""",Groningen University,Groningen,the Netherlands,52.07241686,5.221591771
74,Donald A.,Glaser,USA,US,Cleveland OH,male,1960,Physics,"""for the invention of the bubble chamber""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
229,Giulio,Natta,Italy,IT,Imperia,male,1963,Chemistry,"""for their discoveries in the field of the chemistry and technology of high polymers""",Institute of Technology,Milan,Italy,42.78644501,12.07238918
255,Walter,Gilbert,USA,US,Boston MA,male,1980,Chemistry,"""for their contributions concerning the determination of base sequences in nucleic acids""",Harvard University Biological Laboratories,Cambridge MA,USA,45.68753334,-112.4943339
323,Sir Charles,Sherrington,United Kingdom,GB,London,male,1932,Medicine,"""for their discoveries regarding the functions of neurons""",University of Oxford,Oxford,United Kingdom,,
119,Arthur L.,Schawlow,USA,US,Mount Vernon NY,male,1981,Physics,"""for their contribution to the development of laser spectroscopy""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
131,K. Alex,Müller,Switzerland,CH,Basel,male,1987,Physics,"""for their important break-through in the discovery of superconductivity in ceramic materials""",IBM Zurich Research Laboratory,Rüschlikon,Switzerland,46.79908592,8.215912662
160,Jacobus H.,van 't Hoff,the Netherlands,NL,Rotterdam,male,1901,Chemistry,"""in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions""",Berlin University,Berlin,Germany,51.10627344,10.38171087
177,Fritz,Haber,Prussia (now Poland),PL,Breslau (now Wroclaw),male,1918,Chemistry,"""for the synthesis of ammonia from its elements""",Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie,Berlin-Dahlem,Germany,51.10627344,10.38171087
207,Sir Robert,Robinson,United Kingdom,GB,Rufford near Chesterfield,male,1947,Chemistry,"""for his investigations on plant products of biological importance especially the alkaloids""",University of Oxford,Oxford,United Kingdom,,
26,Albert,Einstein,Germany,DE,Ulm,male,1921,Physics,"""for his services to Theoretical Physics and especially for his discovery of the law of the photoelectric effect""",Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik,Berlin,Germany,51.10627344,10.38171087
36,Louis,de Broglie,France,FR,Dieppe,male,1929,Physics,"""for his discovery of the wave nature of electrons""",Sorbonne University Institut Henri Poincaré,Paris,France,42.18202918,-2.754422149
43,Carl D.,Anderson,USA,US,New York NY,male,1936,Physics,"""for his discovery of the positron""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
64,Polykarp,Kusch,Germany,DE,Blankenburg,male,1955,Physics,"""for his precision determination of the magnetic moment of the electron""",Columbia University,New York NY,USA,45.68753334,-112.4943339
133,Melvin,Schwartz,USA,US,New York NY,male,1988,Physics,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",Digital Pathways Inc.,Mountain View CA,USA,45.68753334,-112.4943339
138,Jerome I.,Friedman,USA,US,Chicago IL,male,1990,Physics,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
156,Horst L.,Störmer,West Germany (now Germany),DE,Frankfurt-on-the-Main,male,1998,Physics,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",Columbia University,New York NY,USA,45.68753334,-112.4943339
180,Francis W.,Aston,United Kingdom,GB,Harborne,male,1922,Chemistry,"""for his discovery by means of his mass spectrograph of isotopes in a large number of non-radioactive elements and for his enunciation of the whole-number rule""",University of Cambridge,Cambridge,United Kingdom,,
410,D. Carleton,Gajdusek,USA,US,Yonkers NY,male,1976,Medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",National Institutes of Health,Bethesda MD,USA,45.68753334,-112.4943339
425,Sune K.,Bergström,Sweden,SE,Stockholm,male,1982,Medicine,"""for their discoveries concerning prostaglandins and related biologically active substances""",Karolinska Institutet,Stockholm,Sweden,62.7773784,16.75428435
470,Theodore,Roosevelt,USA,US,New York NY,male,1906,Peace,"""for his role in bringing to an end the bloody war recently waged between two of the world's great powers Japan and Russia""",,,,,
501,Carlos,Saavedra Lamas,Argentina,AR,Buenos Aires,male,1936,Peace,"""for his role as father of the Argentine Antiwar Pact of 1933 which he also used as a means to mediate peace between Paraguay and Bolivia in 1935""",,,,,
506,Emily Greene,Balch,USA,US,Jamaica Plain MA (now Boston MA),female,1946,Peace,"""for her lifelong work for the cause of peace""",,,,,
515,Office of the United Nations High Commissioner for Refugees,,,,,org,1954,Peace,"""for its efforts to heal the wounds of war by providing help and protection to refugees all over the world""",,,,,
517,Georges,Pire,Belgium,BE,Dinant,male,1958,Peace,"""for his efforts to help refugees to leave their camps and return to a life of freedom and dignity""",,,,,
565,Jody,Williams,USA,US,Putney VT,female,1997,Peace,"""for their work for the banning and clearing of anti-personnel mines""",,,,,
601,Sigrid,Undset,Denmark,DK,Kalundborg,female,1928,Literature,"""principally for her powerful descriptions of Northern life during the Middle Ages""",,,,,
620,William,Faulkner,USA,US,New Albany MS,male,1949,Literature,"""for his powerful and artistically unique contribution to the modern American novel""",,,,,
692,Theodore W.,Schultz,USA,US,Arlington SD,male,1979,Economics,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
705,Merton H.,Miller,USA,US,Boston MA,male,1990,Economics,"""for their pioneering work in the theory of financial economics""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
717,Robert C.,Merton,USA,US,New York NY,male,1997,Economics,"""for a new method to determine the value of derivatives""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
870,Leymah,Gbowee,Liberia,LR,Monrovia,female,2011,Peace,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",,,,,
880,Mo,Yan,China,CN,Gaomi,male,2012,Literature,"""who with hallucinatory realism merges folk tales history and the contemporary""",,,,,
889,Martin,Karplus,Austria,AT,Vienna,male,2013,Chemistry,"""for the development of multiscale models for complex chemical systems""",Université de Strasbourg,Strasbourg,France,42.18202918,-2.754422149
936,Bengt,Holmström,Finland,FI,Helsinki,male,2016,Economics,"""for their contributions to contract theory""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
221,Lord,Todd,Scotland,GB,Glasgow,male,1957,Chemistry,"""for his work on nucleotides and nucleotide co-enzymes""",University of Cambridge,Cambridge,United Kingdom,,
247,John,Cornforth,Australia,AU,Sydney,male,1975,Chemistry,"""for his work on the stereochemistry of enzyme-catalyzed reactions""",University of Sussex,Brighton,United Kingdom,,
252,Herbert C.,Brown,United Kingdom,GB,London,male,1979,Chemistry,"""for their development of the use of boron- and phosphorus-containing compounds respectively into important reagents in organic synthesis""",Purdue University,West Lafayette IN,USA,45.68753334,-112.4943339
270,Johann,Deisenhofer,Germany,DE,Zusamaltheim,male,1988,Chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
317,Julius,Wagner-Jauregg,Austria,AT,Wels,male,1927,Medicine,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica""",Vienna University,Vienna,Austria,47.58575716,14.13054447
321,Karl,Landsteiner,Austrian Empire (now Austria),AT,Vienna,male,1930,Medicine,"""for his discovery of human blood groups""",Rockefeller Institute for Medical Research,New York NY,USA,45.68753334,-112.4943339
334,Gerhard,Domagk,Germany (now Poland),PL,Lagow,male,1939,Medicine,"""for the discovery of the antibacterial effects of prontosil""",Munster University,Munster,Germany,51.10627344,10.38171087
381,André,Lwoff,France,FR,Ainay-le-Château,male,1965,Medicine,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",Institut Pasteur,Paris,France,42.18202918,-2.754422149
387,George,Wald,USA,US,New York NY,male,1967,Medicine,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
106,Samuel C.C.,Ting,USA,US,Ann Arbor MI,male,1976,Physics,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
123,William A.,Fowler,USA,US,Pittsburgh PA,male,1983,Physics,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
183,The,Svedberg,Sweden,SE,Fleräng,male,1926,Chemistry,"""for his work on disperse systems""",Uppsala University,Uppsala,Sweden,62.7773784,16.75428435
187,Hans,von Euler-Chelpin,Germany,DE,Augsburg,male,1929,Chemistry,"""for their investigations on the fermentation of sugar and fermentative enzymes""",Stockholm University,Stockholm,Sweden,62.7773784,16.75428435
191,Irving,Langmuir,USA,US,Brooklyn NY,male,1932,Chemistry,"""for his discoveries and investigations in surface chemistry""",General Electric Company,Schenectady NY,USA,45.68753334,-112.4943339
196,Norman,Haworth,United Kingdom,GB,Chorley,male,1937,Chemistry,"""for his investigations on carbohydrates and vitamin C""",Birmingham University,Birmingham,United Kingdom,,
393,Salvador E.,Luria,Italy,IT,Turin,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
411,Roger,Guillemin,France,FR,Dijon,male,1977,Medicine,"""for their discoveries concerning the peptide hormone production of the brain""",The Salk Institute,San Diego CA,USA,45.68753334,-112.4943339
422,Roger W.,Sperry,USA,US,Hartford CT,male,1981,Medicine,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
428,Barbara,McClintock,USA,US,Hartford CT,female,1983,Medicine,"""for her discovery of mobile genetic elements""",Cold Spring Harbor Laboratory,Cold Spring Harbor NY,USA,45.68753334,-112.4943339
434,Stanley,Cohen,USA,US,Brooklyn NY,male,1986,Medicine,"""for their discoveries of growth factors""",Vanderbilt University School of Medicine,Nashville TN,USA,45.68753334,-112.4943339
443,E. Donnall,Thomas,USA,US,Mart TX,male,1990,Medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",Fred Hutchinson Cancer Research Center,Seattle WA,USA,45.68753334,-112.4943339
451,Martin,Rodbell,USA,US,Baltimore MD,male,1994,Medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",National Institute of Environmental Health Sciences,Research Triangle Park NC,USA,45.68753334,-112.4943339
474,Fredrik,Bajer,Denmark,DK,Næstved,male,1908,Peace,"""for their long time work for the cause of peace as politicians peace society leaders orators and authors""",,,,,
478,Tobias,Asser,the Netherlands,NL,Amsterdam,male,1911,Peace,"""for his role as co-founder of the Institut de droit international initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague and pioneer in the field of international legal relations""",,,,,
